Date,AAPL.Open,AAPL.High,Max,Min
1/11/2016,ISP,Long Island - MacArthur,38,17
1/13/2016,ISP,Long Island - MacArthur,32,14
1/15/2016,ISP,Long Island - MacArthur,27,19
1/17/2016,ISP,Long Island - MacArthur,30,3
1/19/2016,ISP,Long Island - MacArthur,33,19
1/21/2016,ISP,Long Island - MacArthur,35,13
1/23/2016,ISP,Long Island - MacArthur,28,10
1/25/2016,ISP,Long Island - MacArthur,36,13
1/27/2016,ISP,Long Island - MacArthur,29,13
1/29/2016,ISP,Long Island - MacArthur,30,8
2/1/2016,ISP,Long Island - MacArthur,34,10
2/3/2016,ISP,Long Island - MacArthur,33,2
2/5/2016,ISP,Long Island - MacArthur,44,15
2/7/2016,ISP,Long Island - MacArthur,27,11
2/9/2016,ISP,Long Island - MacArthur,45,14
2/11/2016,ISP,Long Island - MacArthur,43,6
2/13/2016,ISP,Long Island - MacArthur,41,20
2/15/2016,ISP,Long Island - MacArthur,41,14
2/17/2016,ISP,Long Island - MacArthur,35,18
2/19/2016,ISP,Long Island - MacArthur,37,2
2/21/2016,ISP,Long Island - MacArthur,32,15
2/23/2016,ISP,Long Island - MacArthur,42,10
2/25/2016,ISP,Long Island - MacArthur,31,11
2/27/2016,ISP,Long Island - MacArthur,29,4
2/29/2016,ISP,Long Island - MacArthur,49,11
1/1/2016,MLI,Quad City,29,7
1/3/2016,MLI,Quad City,34,12
1/5/2016,MLI,Quad City,27,10
1/7/2016,MLI,Quad City,49,17
1/9/2016,MLI,Quad City,39,16
1/11/2016,MLI,Quad City,28,18
1/13/2016,MLI,Quad City,40,4
1/15/2016,MLI,Quad City,46,16
1/17/2016,MLI,Quad City,35,11
1/19/2016,MLI,Quad City,49,15
1/21/2016,MLI,Quad City,28,10
1/23/2016,MLI,Quad City,48,20
1/25/2016,MLI,Quad City,29,12
1/27/2016,MLI,Quad City,37,13
1/29/2016,MLI,Quad City,35,6
2/1/2016,MLI,Quad City,29,12
2/3/2016,MLI,Quad City,38,6
2/5/2016,MLI,Quad City,30,11
2/7/2016,MLI,Quad City,35,10
2/9/2016,MLI,Quad City,31,15
2/11/2016,MLI,Quad City,30,17
2/13/2016,MLI,Quad City,39,13
2/15/2016,MLI,Quad City,35,3
2/17/2016,MLI,Quad City,38,10
2/19/2016,MLI,Quad City,28,8
2/21/2016,MLI,Quad City,44,14
2/23/2016,MLI,Quad City,26,10
2/25/2016,MLI,Quad City,37,19
2/27/2016,MLI,Quad City,42,1
2/29/2016,MLI,Quad City,31,12
1/1/2016,AVL,Asheville Regional,34,18
1/3/2016,AVL,Asheville Regional,49,15
1/5/2016,AVL,Asheville Regional,35,12
1/7/2016,AVL,Asheville Regional,41,15
1/9/2016,AVL,Asheville Regional,31,10
1/11/2016,AVL,Asheville Regional,31,13
1/13/2016,AVL,Asheville Regional,30,4
1/15/2016,AVL,Asheville Regional,42,20
1/17/2016,AVL,Asheville Regional,44,3
1/19/2016,AVL,Asheville Regional,43,14
1/21/2016,AVL,Asheville Regional,35,8
1/23/2016,AVL,Asheville Regional,43,16
1/25/2016,AVL,Asheville Regional,35,12
1/27/2016,AVL,Asheville Regional,41,14
1/29/2016,AVL,Asheville Regional,45,11
2/1/2016,AVL,Asheville Regional,36,13
2/3/2016,AVL,Asheville Regional,33,1
2/5/2016,AVL,Asheville Regional,41,11
2/7/2016,AVL,Asheville Regional,34,3
2/9/2016,AVL,Asheville Regional,41,20
2/11/2016,AVL,Asheville Regional,28,3
2/13/2016,AVL,Asheville Regional,43,16
2/15/2016,AVL,Asheville Regional,44,3
2/17/2016,AVL,Asheville Regional,42,13
2/19/2016,AVL,Asheville Regional,30,11
2/21/2016,AVL,Asheville Regional,29,16
2/23/2016,AVL,Asheville Regional,43,19
2/25/2016,AVL,Asheville Regional,42,14
2/27/2016,AVL,Asheville Regional,31,7
2/29/2016,AVL,Asheville Regional,23,16
1/1/2016,CAK,Akron-Canton Regional,38,6
1/3/2016,CAK,Akron-Canton Regional,39,18
1/5/2016,CAK,Akron-Canton Regional,36,17
1/7/2016,CAK,Akron-Canton Regional,31,12
1/9/2016,CAK,Akron-Canton Regional,27,14
1/11/2016,CAK,Akron-Canton Regional,44,12
1/13/2016,CAK,Akron-Canton Regional,30,15
1/15/2016,CAK,Akron-Canton Regional,39,15
1/17/2016,CAK,Akron-Canton Regional,37,9
1/19/2016,CAK,Akron-Canton Regional,43,18
1/21/2016,CAK,Akron-Canton Regional,35,11
1/23/2016,CAK,Akron-Canton Regional,32,18
1/25/2016,CAK,Akron-Canton Regional,27,11
1/27/2016,CAK,Akron-Canton Regional,44,17
1/29/2016,CAK,Akron-Canton Regional,45,8
2/1/2016,CAK,Akron-Canton Regional,50,20
2/3/2016,CAK,Akron-Canton Regional,41,15
2/5/2016,CAK,Akron-Canton Regional,35,12
2/7/2016,CAK,Akron-Canton Regional,34,3
2/9/2016,CAK,Akron-Canton Regional,37,11
2/11/2016,CAK,Akron-Canton Regional,37,17
2/13/2016,CAK,Akron-Canton Regional,30,16
2/15/2016,CAK,Akron-Canton Regional,26,14
2/17/2016,CAK,Akron-Canton Regional,30,17
2/19/2016,CAK,Akron-Canton Regional,37,13
2/21/2016,CAK,Akron-Canton Regional,50,15
2/23/2016,CAK,Akron-Canton Regional,25,16
2/25/2016,CAK,Akron-Canton Regional,34,13
2/27/2016,CAK,Akron-Canton Regional,31,14
2/29/2016,CAK,Akron-Canton Regional,49,15
1/1/2016,BMI,Central Illinois Regional,42,1
1/3/2016,BMI,Central Illinois Regional,44,20
1/5/2016,BMI,Central Illinois Regional,30,3
1/7/2016,BMI,Central Illinois Regional,46,11
1/9/2016,BMI,Central Illinois Regional,33,7
1/11/2016,BMI,Central Illinois Regional,42,11
1/13/2016,BMI,Central Illinois Regional,43,19
1/15/2016,BMI,Central Illinois Regional,48,12
1/17/2016,BMI,Central Illinois Regional,37,11
1/19/2016,BMI,Central Illinois Regional,50,17
1/21/2016,BMI,Central Illinois Regional,33,14
1/23/2016,BMI,Central Illinois Regional,49,12
1/25/2016,BMI,Central Illinois Regional,45,1
1/27/2016,BMI,Central Illinois Regional,33,18
1/29/2016,BMI,Central Illinois Regional,28,4
2/1/2016,BMI,Central Illinois Regional,38,19
2/3/2016,BMI,Central Illinois Regional,35,12
2/5/2016,BMI,Central Illinois Regional,43,15
2/7/2016,BMI,Central Illinois Regional,36,3
2/9/2016,BMI,Central Illinois Regional,30,10
2/11/2016,BMI,Central Illinois Regional,36,6
2/13/2016,BMI,Central Illinois Regional,29,11
2/15/2016,BMI,Central Illinois Regional,30,11
2/17/2016,BMI,Central Illinois Regional,40,15
2/19/2016,BMI,Central Illinois Regional,35,3
2/21/2016,BMI,Central Illinois Regional,40,16
2/23/2016,BMI,Central Illinois Regional,33,6
2/25/2016,BMI,Central Illinois Regional,34,14
2/27/2016,BMI,Central Illinois Regional,37,6
2/29/2016,BMI,Central Illinois Regional,28,17
1/1/2016,HRL,Valley International,33,10
1/3/2016,HRL,Valley International,36,13
1/5/2016,HRL,Valley International,44,17
1/7/2016,HRL,Valley International,37,12
1/9/2016,HRL,Valley International,41,16
1/11/2016,HRL,Valley International,43,13
1/13/2016,HRL,Valley International,33,8
1/15/2016,HRL,Valley International,45,11
1/17/2016,HRL,Valley International,42,11
1/19/2016,HRL,Valley International,25,11
1/21/2016,HRL,Valley International,26,7
1/23/2016,HRL,Valley International,40,13
1/25/2016,HRL,Valley International,31,5
1/27/2016,HRL,Valley International,40,11
1/29/2016,HRL,Valley International,33,11
2/1/2016,HRL,Valley International,46,12
2/3/2016,HRL,Valley International,45,8
2/5/2016,HRL,Valley International,29,14
2/7/2016,HRL,Valley International,37,14
2/9/2016,HRL,Valley International,38,17
2/11/2016,HRL,Valley International,33,15
2/13/2016,HRL,Valley International,34,20
2/15/2016,HRL,Valley International,34,8
2/17/2016,HRL,Valley International,40,15
2/19/2016,HRL,Valley International,32,6
2/21/2016,HRL,Valley International,30,13
2/23/2016,HRL,Valley International,35,4
2/25/2016,HRL,Valley International,32,11
2/27/2016,HRL,Valley International,33,9
2/29/2016,HRL,Valley International,29,13
1/1/2016,VPS,Eglin Air Force Base,39,9
1/3/2016,VPS,Eglin Air Force Base,29,13
1/5/2016,VPS,Eglin Air Force Base,30,12
1/7/2016,VPS,Eglin Air Force Base,40,10
1/9/2016,VPS,Eglin Air Force Base,34,15
1/11/2016,VPS,Eglin Air Force Base,32,13
1/13/2016,VPS,Eglin Air Force Base,42,15
1/15/2016,VPS,Eglin Air Force Base,50,14
1/17/2016,VPS,Eglin Air Force Base,39,2
1/19/2016,VPS,Eglin Air Force Base,44,15
1/21/2016,VPS,Eglin Air Force Base,37,12
1/23/2016,VPS,Eglin Air Force Base,45,10
1/25/2016,VPS,Eglin Air Force Base,45,2
1/27/2016,VPS,Eglin Air Force Base,41,11
1/29/2016,VPS,Eglin Air Force Base,32,1
2/1/2016,VPS,Eglin Air Force Base,39,11
2/3/2016,VPS,Eglin Air Force Base,44,4
2/5/2016,VPS,Eglin Air Force Base,42,20
2/7/2016,VPS,Eglin Air Force Base,45,10
2/9/2016,VPS,Eglin Air Force Base,38,18
2/11/2016,VPS,Eglin Air Force Base,35,12
2/13/2016,VPS,Eglin Air Force Base,43,10
2/15/2016,VPS,Eglin Air Force Base,25,8
2/17/2016,VPS,Eglin Air Force Base,47,18
2/19/2016,VPS,Eglin Air Force Base,27,15
2/21/2016,VPS,Eglin Air Force Base,36,13
2/23/2016,VPS,Eglin Air Force Base,40,9
2/25/2016,VPS,Eglin Air Force Base,49,13
2/27/2016,VPS,Eglin Air Force Base,30,12
2/29/2016,VPS,Eglin Air Force Base,43,17
1/1/2016,SHV,Shreveport Regional,34,12
1/3/2016,SHV,Shreveport Regional,32,12
1/5/2016,SHV,Shreveport Regional,41,6
1/7/2016,SHV,Shreveport Regional,28,13
1/9/2016,SHV,Shreveport Regional,42,1
1/11/2016,SHV,Shreveport Regional,38,14
1/13/2016,SHV,Shreveport Regional,32,5
1/15/2016,SHV,Shreveport Regional,29,13
1/17/2016,SHV,Shreveport Regional,31,16
1/19/2016,SHV,Shreveport Regional,39,12
1/21/2016,SHV,Shreveport Regional,32,9
1/23/2016,SHV,Shreveport Regional,42,12
1/25/2016,SHV,Shreveport Regional,34,19
1/27/2016,SHV,Shreveport Regional,33,15
1/29/2016,SHV,Shreveport Regional,29,6
2/1/2016,SHV,Shreveport Regional,40,12
2/3/2016,SHV,Shreveport Regional,40,13
2/5/2016,SHV,Shreveport Regional,40,14
2/7/2016,SHV,Shreveport Regional,27,14
2/9/2016,SHV,Shreveport Regional,32,15
2/11/2016,SHV,Shreveport Regional,41,14
2/13/2016,SHV,Shreveport Regional,45,19
2/15/2016,SHV,Shreveport Regional,41,18
2/17/2016,SHV,Shreveport Regional,41,20
2/19/2016,SHV,Shreveport Regional,37,9
2/21/2016,SHV,Shreveport Regional,43,14
2/23/2016,SHV,Shreveport Regional,31,10
2/25/2016,SHV,Shreveport Regional,44,20
2/27/2016,SHV,Shreveport Regional,32,5
2/29/2016,SHV,Shreveport Regional,45,17
1/1/2016,FAR,Hector International,45,16
1/3/2016,FAR,Hector International,35,12
1/5/2016,FAR,Hector International,31,6
1/7/2016,FAR,Hector International,42,13
1/9/2016,FAR,Hector International,38,2
1/11/2016,FAR,Hector International,45,12
1/13/2016,FAR,Hector International,27,14
1/15/2016,FAR,Hector International,42,10
1/17/2016,FAR,Hector International,38,17
1/19/2016,FAR,Hector International,30,10
1/21/2016,FAR,Hector International,42,5
1/23/2016,FAR,Hector International,41,13
1/25/2016,FAR,Hector International,37,9
1/27/2016,FAR,Hector International,45,11
1/29/2016,FAR,Hector International,39,10
2/1/2016,FAR,Hector International,41,13
2/3/2016,FAR,Hector International,41,6
2/5/2016,FAR,Hector International,50,14
2/7/2016,FAR,Hector International,32,1
2/9/2016,FAR,Hector International,43,20
2/11/2016,FAR,Hector International,28,15
2/13/2016,FAR,Hector International,45,17
2/15/2016,FAR,Hector International,34,9
2/17/2016,FAR,Hector International,45,13
2/19/2016,FAR,Hector International,35,9
2/21/2016,FAR,Hector International,23,18
2/23/2016,FAR,Hector International,37,7
2/25/2016,FAR,Hector International,42,13
2/27/2016,FAR,Hector International,26,10
2/29/2016,FAR,Hector International,39,17
1/1/2016,HDN,Yampa Valley,25,11
1/3/2016,HDN,Yampa Valley,48,15
1/5/2016,HDN,Yampa Valley,42,8
1/7/2016,HDN,Yampa Valley,34,10
1/9/2016,HDN,Yampa Valley,34,8
1/11/2016,HDN,Yampa Valley,31,10
1/13/2016,HDN,Yampa Valley,44,10
1/15/2016,HDN,Yampa Valley,47,19
1/17/2016,HDN,Yampa Valley,43,5
1/19/2016,HDN,Yampa Valley,41,12
1/21/2016,HDN,Yampa Valley,40,10
1/23/2016,HDN,Yampa Valley,42,11
1/25/2016,HDN,Yampa Valley,42,3
1/27/2016,HDN,Yampa Valley,49,12
1/29/2016,HDN,Yampa Valley,34,11
2/1/2016,HDN,Yampa Valley,40,16
2/3/2016,HDN,Yampa Valley,35,15
2/5/2016,HDN,Yampa Valley,45,10
2/7/2016,HDN,Yampa Valley,34,3
2/9/2016,HDN,Yampa Valley,43,14
2/11/2016,HDN,Yampa Valley,31,15
2/13/2016,HDN,Yampa Valley,33,13
2/15/2016,HDN,Yampa Valley,33,14
2/17/2016,HDN,Yampa Valley,45,20
2/19/2016,HDN,Yampa Valley,34,8
2/21/2016,HDN,Yampa Valley,50,14
2/23/2016,HDN,Yampa Valley,29,8
2/25/2016,HDN,Yampa Valley,42,18
2/27/2016,HDN,Yampa Valley,30,16
2/29/2016,HDN,Yampa Valley,47,12
1/1/2016,MFR,Rogue Valley International,39,13
1/3/2016,MFR,Rogue Valley International,42,11
1/5/2016,MFR,Rogue Valley International,45,17
1/7/2016,MFR,Rogue Valley International,42,19
1/9/2016,MFR,Rogue Valley International,33,8
1/11/2016,MFR,Rogue Valley International,27,15
1/13/2016,MFR,Rogue Valley International,36,13
1/15/2016,MFR,Rogue Valley International,43,14
1/17/2016,MFR,Rogue Valley International,42,10
1/19/2016,MFR,Rogue Valley International,35,12
1/21/2016,MFR,Rogue Valley International,29,6
1/23/2016,MFR,Rogue Valley International,40,12
1/25/2016,MFR,Rogue Valley International,31,17
1/27/2016,MFR,Rogue Valley International,25,15
1/29/2016,MFR,Rogue Valley International,39,13
2/1/2016,MFR,Rogue Valley International,33,18
2/3/2016,MFR,Rogue Valley International,42,12
2/5/2016,MFR,Rogue Valley International,36,12
2/7/2016,MFR,Rogue Valley International,36,17
2/9/2016,MFR,Rogue Valley International,41,20
2/11/2016,MFR,Rogue Valley International,34,2
2/13/2016,MFR,Rogue Valley International,32,13
2/15/2016,MFR,Rogue Valley International,42,7
2/17/2016,MFR,Rogue Valley International,36,18
2/19/2016,MFR,Rogue Valley International,33,10
2/21/2016,MFR,Rogue Valley International,50,14
2/23/2016,MFR,Rogue Valley International,35,9
2/25/2016,MFR,Rogue Valley International,36,15
2/27/2016,MFR,Rogue Valley International,30,2
2/29/2016,MFR,Rogue Valley International,38,15
1/1/2016,PIA,Greater Peoria Regional,27,9
1/3/2016,PIA,Greater Peoria Regional,30,12
1/5/2016,PIA,Greater Peoria Regional,36,10
1/7/2016,PIA,Greater Peoria Regional,39,17
1/9/2016,PIA,Greater Peoria Regional,35,17
1/11/2016,PIA,Greater Peoria Regional,48,15
1/13/2016,PIA,Greater Peoria Regional,42,13
1/15/2016,PIA,Greater Peoria Regional,24,10
1/17/2016,PIA,Greater Peoria Regional,35,6
1/19/2016,PIA,Greater Peoria Regional,27,19
1/21/2016,PIA,Greater Peoria Regional,34,20
1/23/2016,PIA,Greater Peoria Regional,28,17
1/25/2016,PIA,Greater Peoria Regional,34,12
1/27/2016,PIA,Greater Peoria Regional,38,18
1/29/2016,PIA,Greater Peoria Regional,43,17
2/1/2016,PIA,Greater Peoria Regional,39,13
2/3/2016,PIA,Greater Peoria Regional,44,11
2/5/2016,PIA,Greater Peoria Regional,37,17
2/7/2016,PIA,Greater Peoria Regional,30,19
2/9/2016,PIA,Greater Peoria Regional,43,18
2/11/2016,PIA,Greater Peoria Regional,31,16
2/13/2016,PIA,Greater Peoria Regional,47,11
2/15/2016,PIA,Greater Peoria Regional,32,4
2/17/2016,PIA,Greater Peoria Regional,31,17
2/19/2016,PIA,Greater Peoria Regional,39,17
2/21/2016,PIA,Greater Peoria Regional,49,10
2/23/2016,PIA,Greater Peoria Regional,25,10
2/25/2016,PIA,Greater Peoria Regional,30,15
2/27/2016,PIA,Greater Peoria Regional,42,12
2/29/2016,PIA,Greater Peoria Regional,50,12
1/1/2016,LRD,Laredo International,27,10
1/3/2016,LRD,Laredo International,39,16
1/5/2016,LRD,Laredo International,39,5
1/7/2016,LRD,Laredo International,50,12
1/9/2016,LRD,Laredo International,39,6
1/11/2016,LRD,Laredo International,43,15
1/13/2016,LRD,Laredo International,31,5
1/15/2016,LRD,Laredo International,46,16
1/17/2016,LRD,Laredo International,34,15
1/19/2016,LRD,Laredo International,45,18
1/21/2016,LRD,Laredo International,42,13
1/23/2016,LRD,Laredo International,42,17
1/25/2016,LRD,Laredo International,37,12
1/27/2016,LRD,Laredo International,35,15
1/29/2016,LRD,Laredo International,28,5
2/1/2016,LRD,Laredo International,32,14
2/3/2016,LRD,Laredo International,34,17
2/5/2016,LRD,Laredo International,29,17
2/7/2016,LRD,Laredo International,34,12
2/9/2016,LRD,Laredo International,21,11
2/11/2016,LRD,Laredo International,32,18
2/13/2016,LRD,Laredo International,34,14
2/15/2016,LRD,Laredo International,40,5
2/17/2016,LRD,Laredo International,32,14
2/19/2016,LRD,Laredo International,29,14
2/21/2016,LRD,Laredo International,44,15
2/23/2016,LRD,Laredo International,39,5
2/25/2016,LRD,Laredo International,40,18
2/27/2016,LRD,Laredo International,38,8
2/29/2016,LRD,Laredo International,43,19
1/1/2016,AUS,Austin-Bergstrom International,35,11
1/3/2016,AUS,Austin-Bergstrom International,37,11
1/5/2016,AUS,Austin-Bergstrom International,44,2
1/7/2016,AUS,Austin-Bergstrom International,36,16
1/9/2016,AUS,Austin-Bergstrom International,33,3
1/11/2016,AUS,Austin-Bergstrom International,36,14
1/13/2016,AUS,Austin-Bergstrom International,26,7
1/15/2016,AUS,Austin-Bergstrom International,35,17
1/17/2016,AUS,Austin-Bergstrom International,42,1
1/19/2016,AUS,Austin-Bergstrom International,47,10
1/21/2016,AUS,Austin-Bergstrom International,38,8
1/23/2016,AUS,Austin-Bergstrom International,45,10
1/25/2016,AUS,Austin-Bergstrom International,30,7
1/27/2016,AUS,Austin-Bergstrom International,35,10
1/29/2016,AUS,Austin-Bergstrom International,34,11
2/1/2016,AUS,Austin-Bergstrom International,42,18
2/3/2016,AUS,Austin-Bergstrom International,29,2
2/5/2016,AUS,Austin-Bergstrom International,41,10
2/7/2016,AUS,Austin-Bergstrom International,31,5
2/9/2016,AUS,Austin-Bergstrom International,45,16
2/11/2016,AUS,Austin-Bergstrom International,44,14
2/13/2016,AUS,Austin-Bergstrom International,46,14
2/15/2016,AUS,Austin-Bergstrom International,34,3
2/17/2016,AUS,Austin-Bergstrom International,45,15
2/19/2016,AUS,Austin-Bergstrom International,35,15
2/21/2016,AUS,Austin-Bergstrom International,47,10
2/23/2016,AUS,Austin-Bergstrom International,37,6
2/25/2016,AUS,Austin-Bergstrom International,35,19
2/27/2016,AUS,Austin-Bergstrom International,34,5
2/29/2016,AUS,Austin-Bergstrom International,39,18
1/1/2016,ABI,Abilene Regional,40,2
1/3/2016,ABI,Abilene Regional,42,10
1/5/2016,ABI,Abilene Regional,38,9
1/7/2016,ABI,Abilene Regional,30,11
1/9/2016,ABI,Abilene Regional,44,2
1/11/2016,ABI,Abilene Regional,41,18
1/13/2016,ABI,Abilene Regional,43,10
1/15/2016,ABI,Abilene Regional,38,17
1/17/2016,ABI,Abilene Regional,45,7
1/19/2016,ABI,Abilene Regional,47,15
1/21/2016,ABI,Abilene Regional,38,1
1/23/2016,ABI,Abilene Regional,41,14
1/25/2016,ABI,Abilene Regional,30,7
1/27/2016,ABI,Abilene Regional,43,10
1/29/2016,ABI,Abilene Regional,40,5
2/1/2016,ABI,Abilene Regional,48,10
2/3/2016,ABI,Abilene Regional,34,11
2/5/2016,ABI,Abilene Regional,27,16
2/7/2016,ABI,Abilene Regional,33,16
2/9/2016,ABI,Abilene Regional,43,11
2/11/2016,ABI,Abilene Regional,26,11
2/13/2016,ABI,Abilene Regional,44,19
2/15/2016,ABI,Abilene Regional,44,16
2/17/2016,ABI,Abilene Regional,24,13
2/19/2016,ABI,Abilene Regional,44,10
2/21/2016,ABI,Abilene Regional,46,10
2/23/2016,ABI,Abilene Regional,30,16
2/25/2016,ABI,Abilene Regional,41,11
2/27/2016,ABI,Abilene Regional,29,4
2/29/2016,ABI,Abilene Regional,43,18
1/1/2016,SGF,Springfield-Branson Regional,43,15
1/3/2016,SGF,Springfield-Branson Regional,30,10
1/5/2016,SGF,Springfield-Branson Regional,33,9
1/7/2016,SGF,Springfield-Branson Regional,40,11
1/9/2016,SGF,Springfield-Branson Regional,25,16
1/11/2016,SGF,Springfield-Branson Regional,36,11
1/13/2016,SGF,Springfield-Branson Regional,35,13
1/15/2016,SGF,Springfield-Branson Regional,30,11
1/17/2016,SGF,Springfield-Branson Regional,27,18
1/19/2016,SGF,Springfield-Branson Regional,36,12
1/21/2016,SGF,Springfield-Branson Regional,45,13
1/23/2016,SGF,Springfield-Branson Regional,40,10
1/25/2016,SGF,Springfield-Branson Regional,33,10
1/27/2016,SGF,Springfield-Branson Regional,50,10
1/29/2016,SGF,Springfield-Branson Regional,39,14
2/1/2016,SGF,Springfield-Branson Regional,22,11
2/3/2016,SGF,Springfield-Branson Regional,36,14
2/5/2016,SGF,Springfield-Branson Regional,28,18
2/7/2016,SGF,Springfield-Branson Regional,26,14
2/9/2016,SGF,Springfield-Branson Regional,33,11
2/11/2016,SGF,Springfield-Branson Regional,30,12
2/13/2016,SGF,Springfield-Branson Regional,48,11
2/15/2016,SGF,Springfield-Branson Regional,35,11
2/17/2016,SGF,Springfield-Branson Regional,34,10
2/19/2016,SGF,Springfield-Branson Regional,30,10
2/21/2016,SGF,Springfield-Branson Regional,35,14
2/23/2016,SGF,Springfield-Branson Regional,36,12
2/25/2016,SGF,Springfield-Branson Regional,28,10
2/27/2016,SGF,Springfield-Branson Regional,38,11
2/29/2016,SGF,Springfield-Branson Regional,39,16
1/1/2016,FNT,Bishop,38,10
1/3/2016,FNT,Bishop,46,17
1/5/2016,FNT,Bishop,32,10
1/7/2016,FNT,Bishop,45,13
1/9/2016,FNT,Bishop,37,5
1/11/2016,FNT,Bishop,32,11
1/13/2016,FNT,Bishop,29,12
1/15/2016,FNT,Bishop,36,12
1/17/2016,FNT,Bishop,39,4
1/19/2016,FNT,Bishop,31,11
1/21/2016,FNT,Bishop,32,11
1/23/2016,FNT,Bishop,44,13
1/25/2016,FNT,Bishop,41,2
1/27/2016,FNT,Bishop,29,15
1/29/2016,FNT,Bishop,33,9
2/1/2016,FNT,Bishop,30,13
2/3/2016,FNT,Bishop,27,14
2/5/2016,FNT,Bishop,36,16
2/7/2016,FNT,Bishop,28,10
2/9/2016,FNT,Bishop,37,16
2/11/2016,FNT,Bishop,44,11
2/13/2016,FNT,Bishop,24,19
2/15/2016,FNT,Bishop,42,9
2/17/2016,FNT,Bishop,31,17
2/19/2016,FNT,Bishop,31,6
2/21/2016,FNT,Bishop,40,14
2/23/2016,FNT,Bishop,31,2
2/25/2016,FNT,Bishop,37,16
2/27/2016,FNT,Bishop,28,12
2/29/2016,FNT,Bishop,42,20
1/1/2016,TRI,Tri-Cities Regional,26,2
1/3/2016,TRI,Tri-Cities Regional,28,13
1/5/2016,TRI,Tri-Cities Regional,29,10
1/7/2016,TRI,Tri-Cities Regional,37,20
1/9/2016,TRI,Tri-Cities Regional,45,8
1/11/2016,TRI,Tri-Cities Regional,45,16
1/13/2016,TRI,Tri-Cities Regional,43,13
1/15/2016,TRI,Tri-Cities Regional,41,11
1/17/2016,TRI,Tri-Cities Regional,45,10
1/19/2016,TRI,Tri-Cities Regional,37,10
1/21/2016,TRI,Tri-Cities Regional,34,10
1/23/2016,TRI,Tri-Cities Regional,44,10
1/25/2016,TRI,Tri-Cities Regional,34,15
1/27/2016,TRI,Tri-Cities Regional,42,13
1/29/2016,TRI,Tri-Cities Regional,28,11
2/1/2016,TRI,Tri-Cities Regional,43,12
2/3/2016,TRI,Tri-Cities Regional,41,10
2/5/2016,TRI,Tri-Cities Regional,36,14
2/7/2016,TRI,Tri-Cities Regional,36,3
2/9/2016,TRI,Tri-Cities Regional,40,16
2/11/2016,TRI,Tri-Cities Regional,27,11
2/13/2016,TRI,Tri-Cities Regional,41,14
2/15/2016,TRI,Tri-Cities Regional,34,17
2/17/2016,TRI,Tri-Cities Regional,30,17
2/19/2016,TRI,Tri-Cities Regional,33,9
